Date Local,"(5, 2, 2)","(7, 2, 1)","(7, 7, 1)","(7, 7, 2)","(7, 8, 2)","(7, 4001, 1)","(7, 4001, 2)","(9, 1, 2)","(11, 1002, 2)","(15, 2003, 1)","(17, 10, 2)","(17, 11, 2)","(17, 12, 2)","(17, 20, 2)","(19, 11, 1)","(19, 11, 2)","(19, 4001, 1)","(19, 5001, 1)","(21, 3, 1)","(21, 3, 2)","(23, 2002, 1)","(25, 5, 1)","(25, 5, 2)","(27, 2, 1)","(27, 20, 1)","(27, 21, 1)","(27, 23, 1)","(27, 30, 1)","(27, 31, 1)","(27, 101, 1)","(27, 1001, 1)","(27, 1018, 1)","(27, 1023, 1)","(27, 1028, 1)","(27, 1033, 1)","(29, 7, 2)","(29, 11, 2)","(29, 14, 1)","(29, 14, 2)","(29, 19, 2)","(29, 232, 2)","(29, 2012, 1)","(29, 5002, 2)","(29, 6001, 1)","(33, 3010, 1)","(33, 3011, 1)","(33, 3012, 1)","(37, 2, 1)","(37, 16, 1)","(37, 113, 1)","(37, 1002, 1)","(37, 1103, 1)","(37, 1201, 1)","(37, 1302, 1)","(37, 1602, 1)","(37, 2005, 1)","(37, 4002, 1)","(37, 4004, 1)","(37, 4006, 1)","(37, 4008, 1)","(37, 4009, 1)","(37, 4010, 1)","(37, 5005, 1)","(37, 6012, 1)","(37, 9033, 1)","(39, 4, 1)","(39, 2010, 1)","(41, 3, 1)","(43, 3, 1)","(43, 6, 1)","(43, 6, 2)","(43, 1004, 1)","(43, 1005, 1)","(51, 5, 2)","(51, 11, 1)","(57, 7, 1)","(59, 7, 1)","(59, 8, 1)","(59, 2022, 1)","(59, 5001, 1)","(61, 6, 1)","(61, 6, 2)","(65, 8, 1)","(65, 10, 1)","(65, 12, 1)","(65, 16, 1)","(65, 1003, 1)","(65, 1004, 1)","(65, 1010, 1)","(65, 2002, 1)","(65, 2005, 1)","(65, 5001, 1)","(65, 6001, 1)","(65, 8001, 1)","(65, 8005, 1)","(65, 9001, 1)","(67, 6, 1)","(67, 10, 1)","(67, 10, 2)","(67, 11, 1)","(67, 12, 1)","(67, 14, 1)","(69, 3, 1)","(71, 1, 1)","(71, 5, 1)","(71, 12, 1)","(71, 13, 1)","(71, 26, 1)","(71, 27, 1)","(71, 306, 1)","(71, 1001, 1)","(71, 1004, 1)","(71, 1234, 1)","(71, 2002, 1)","(71, 4001, 1)","(71, 4003, 1)","(71, 9002, 1)","(71, 9004, 1)","(73, 3, 1)","(73, 6, 1)","(73, 1006, 1)","(73, 1016, 1)","(73, 1018, 1)","(73, 1022, 1)","(77, 1002, 1)","(77, 1002, 2)","(77, 1003, 2)","(79, 5, 2)","(79, 2006, 2)","(83, 11, 2)","(83, 1008, 2)","(83, 2011, 1)","(85, 5, 1)","(89, 3003, 1)","(99, 5, 2)","(101, 3, 2)","(101, 4, 2)","(103, 4, 2)","(107, 6, 1)","(107, 9, 1)","(107, 2002, 2)","(107, 2003, 2)","(107, 3000, 1)","(109, 5, 2)","(111, 7, 1)","(111, 8, 1)","(111, 9, 1)","(111, 1004, 1)","(111, 2002, 1)","(111, 3001, 1)","(113, 4, 2)"
2012-01-30,,70.416667,50.75,,,72.291667,,,,92.616667,,,,,60.857143,,84.166667,84.333333,72.833333,,87.558333,31.916667,,52.791667,20.75,52.291667,,47.375,,10.125,33.291667,50.333333,47.291667,44.583333,,,,75.041667,,,,,,89.25,82.583333,79.958333,70.333333,35.041667,27.875,,47.041667,48.333333,,60.875,45.5,,50.5,66.0,67.416667,,,,59.875,39.875,,81.666667,78.75,,46.791667,,,,,,,,44.791667,,48.227273,,58.583333,,,,20.041667,,,,,20.291667,,28.083333,38.5,36.208333,48.958333,44.875,71.375,71.166667,,85.25,65.208333,65.083333,70.25,,33.5,,,,,,,37.0,,34.25,,,14.833333,35.541667,53.5,49.958333,24.875,,,,73.375,,,,,,,60.916667,,64.541667,,,,,37.041667,49.666667,,,,,42.708333,36.416667,43.208333,51.875,31.791667,43.791667,
2012-01-31,,71.708333,58.083333,,,76.791667,,,,90.8375,,,,,67.652174,,82.458333,83.208333,79.458333,,82.166667,44.125,,47.5,25.041667,40.041667,,40.833333,,9.458333,31.083333,43.833333,42.416667,40.666667,,,,70.333333,,,,,,85.416667,83.916667,82.541667,72.875,76.0,60.125,,67.833333,72.791667,,75.958333,70.625,,75.6875,75.285714,77.208333,,,,77.041667,57.666667,,79.541667,78.333333,,65.791667,,,,,,,,64.083333,,70.625,,69.375,,,,33.458333,,,,,25.791667,,32.166667,53.625,53.083333,64.0,57.125,83.208333,76.458333,,97.125,79.666667,78.916667,77.666667,,43.666667,,,,,,,55.958333,,50.208333,,,21.458333,49.458333,71.208333,79.0,41.041667,,,,82.916667,,,,,,,79.625,,60.0,,,,,60.25,62.73913,,,,,70.708333,62.833333,61.666667,72.125,61.916667,69.916667,
2012-02-01,,71.666667,68.666667,,,84.541667,,,,91.275,,,,,68.727273,,79.041667,81.208333,81.375,,85.529167,39.375,,42.166667,24.0,24.791667,,30.916667,,11.625,25.875,32.708333,35.541667,28.791667,,,,75.916667,,,,,,87.958333,83.125,85.25,92.333333,78.041667,63.375,,68.25,68.791667,,76.416667,67.25,,75.705882,73.590909,77.166667,,,,78.666667,54.125,,80.166667,78.375,,72.0,,,,,,,,67.0,,71.916667,,76.0,,,,42.375,,,,,29.25,,39.0,70.958333,65.791667,73.916667,73.25,85.291667,79.458333,,94.791667,89.791667,78.583333,77.666667,,46.625,,,,,,,68.208333,,63.833333,,,26.041667,65.333333,72.666667,76.166667,49.833333,,,,78.666667,,,,,,,78.458333,,75.75,,,,,71.875,66.583333,,,,,71.208333,64.791667,66.083333,73.130435,63.041667,72.833333,
2012-02-02,,53.625,17.666667,,,50.833333,,,,85.429167,,,,,78.083333,,87.541667,93.791667,41.333333,,76.0375,32.375,,21.0,21.75,21.833333,,19.791667,,14.833333,23.875,17.833333,22.708333,18.541667,,,,72.416667,,,,,,83.791667,67.833333,56.833333,30.041667,75.416667,62.958333,,69.083333,69.125,,76.291667,68.333333,,72.066667,73.090909,78.75,,,,80.833333,36.416667,,87.666667,88.75,,52.291667,,,,,,,,66.666667,,71.416667,,66.75,,,,40.416667,,,,,26.0,,36.0,58.041667,43.416667,53.041667,57.416667,73.708333,49.0,,82.625,82.708333,68.375,56.041667,,41.75,,,,,,,71.041667,,48.291667,,,26.25,34.842105,74.541667,78.625,45.625,,,,69.833333,,,,,,,65.208333,,25.0,,,,,70.541667,72.5,,,77.181818,,44.833333,30.791667,32.041667,59.5,22.583333,58.666667,
2012-02-03,,52.416667,22.875,,,65.625,,,,90.066667,,,,,58.916667,,69.166667,66.375,39.833333,,72.216667,31.333333,,34.625,24.458333,30.541667,,30.333333,,16.875,25.958333,27.041667,35.291667,28.833333,,,,41.75,,,,,,54.75,67.291667,56.583333,29.291667,29.166667,22.25,,42.375,41.291667,,47.833333,40.0,,32.454545,38.333333,46.083333,,,,45.041667,17.291667,,69.541667,68.625,65.909091,41.875,,,,,,,,12.875,,33.041667,,57.708333,,,,19.083333,,,,,20.25,,28.625,33.25,14.75,19.208333,26.958333,74.25,67.291667,,86.583333,68.416667,70.791667,57.083333,,35.541667,,,,,,,38.625,,17.416667,,,27.916667,27.041667,53.708333,41.041667,20.791667,,,,75.916667,,,,,,,56.958333,,45.208333,,,,,45.708333,44.5,,,66.833333,,14.25,14.0,16.75,45.125,10.0,11.708333,
2012-02-04,,55.708333,27.958333,,,58.708333,,,,80.116667,,,,,48.708333,,53.333333,46.375,48.958333,,72.991667,38.541667,,45.583333,31.333333,40.041667,,42.541667,,19.416667,34.125,38.5,39.541667,32.25,,,,22.208333,,,,,,47.458333,75.208333,61.458333,37.875,25.583333,21.166667,,32.25,31.75,,30.0,25.666667,,19.041667,23.826087,28.333333,,,,29.708333,27.166667,,52.75,51.833333,51.375,50.041667,,,,,,,,16.166667,,27.0,,47.875,,,,26.083333,,,,,24.375,,39.583333,38.708333,23.75,25.0,35.083333,63.166667,7.541667,,65.125,53.333333,56.833333,52.166667,,51.083333,,,,,,,33.75,,22.291667,,,38.416667,33.708333,44.291667,29.375,21.916667,,,,65.75,,,,,,,44.958333,,53.291667,,,,,45.833333,32.208333,,,46.166667,,19.125,18.75,23.916667,42.458333,13.5,17.166667,
2012-02-05,,56.791667,29.708333,,,59.166667,,,,80.3875,,,,,48.416667,,55.0,52.083333,51.75,,72.325,39.625,,45.958333,29.208333,42.291667,,45.75,,16.958333,35.833333,40.875,36.416667,35.25,,,,38.75,,,,,,56.0,72.833333,68.0,40.083333,26.916667,23.041667,,37.25,36.916667,,42.375,33.083333,,32.125,34.090909,39.375,,,,44.291667,30.375,,52.375,53.458333,42.791667,44.125,,,,,,,,20.458333,,33.25,,48.291667,,,,24.625,,,,,24.208333,,35.333333,38.0,27.291667,23.625,35.875,62.833333,23.333333,,60.791667,49.875,56.625,53.125,,49.291667,,,,,,,34.375,,22.238095,,,34.666667,35.666667,46.333333,35.875,27.0,,,,59.583333,,,,,,,49.416667,,51.583333,,,,,51.208333,31.666667,,,53.875,,18.958333,17.75,23.458333,43.5,13.166667,26.125,
2012-02-06,,59.458333,28.458333,,,62.791667,,,,73.033333,,,,,43.875,,56.0,53.470588,54.75,,70.820833,39.375,,42.083333,28.791667,42.833333,,44.291667,,16.958333,34.708333,42.583333,37.791667,35.291667,,,,29.0,,,,,,40.521739,70.833333,57.666667,42.5,28.833333,24.375,,40.208333,38.25,,41.75,34.916667,,38.208333,44.25,45.541667,,,,53.791667,29.125,,49.416667,48.458333,55.166667,30.625,,,,,,,,40.0,,39.291667,,42.125,,,,22.75,,,,,25.333333,,37.25,39.041667,27.583333,26.291667,38.916667,60.458333,10.083333,,60.375,43.375,60.0,49.958333,,50.541667,,,,,,,36.625,,24.5,,,29.916667,35.166667,47.791667,35.458333,27.583333,,,,53.166667,,,,,,,61.5,,44.25,,,,,31.833333,31.416667,,,50.375,,20.083333,15.608696,23.75,41.666667,17.625,39.5,
2012-02-07,,83.375,62.25,,,84.083333,,,,92.479167,,,,,40.166667,,48.083333,42.0,90.291667,,83.716667,42.291667,,37.5,46.916667,44.041667,,40.291667,,18.208333,49.333333,43.916667,36.791667,41.041667,,,,28.666667,,,,,,38.416667,95.625,93.708333,98.75,48.958333,40.791667,,50.791667,53.458333,,67.541667,50.375,,75.454545,71.913043,75.75,,,,72.9,44.75,,45.833333,43.0,88.833333,70.916667,,,,,,,,53.708333,,56.875,,59.541667,,,,27.0,,,,,29.458333,,42.291667,53.583333,43.875,50.125,58.666667,73.333333,12.666667,,83.291667,67.708333,76.083333,72.458333,,51.0,,,,,,,45.75,,43.625,,,29.375,43.0,66.875,69.5,52.041667,,,,65.916667,,,,,,,68.958333,,72.791667,,,,,72.73913,49.695652,,,46.791667,,48.291667,40.291667,40.458333,50.333333,39.75,51.083333,
2012-02-08,,72.708333,59.416667,,,77.666667,,,,92.358333,,,,,60.041667,,69.583333,68.833333,80.583333,,83.083333,46.166667,,52.333333,55.833333,65.5,,67.833333,,22.083333,58.666667,59.5,48.916667,50.833333,,,,62.25,,,,,,75.130435,96.416667,87.833333,73.833333,49.958333,41.416667,,49.041667,46.333333,,57.958333,46.583333,,53.666667,57.157895,55.375,,,,57.466667,42.0,,72.416667,67.875,81.583333,71.291667,,,,,,,,44.25,,49.0,,66.5,,,,26.375,,,,,25.166667,,33.833333,53.375,42.166667,48.875,49.958333,81.541667,2.958333,,94.125,75.041667,78.916667,76.125,,62.666667,,,,,,,51.791667,,44.041667,,,35.458333,43.625,61.916667,62.666667,48.583333,,,,78.333333,,,,,,,63.958333,,82.125,,,,,79.375,58.416667,,,71.291667,,32.916667,31.541667,40.666667,55.625,28.083333,39.833333,
2012-02-09,,73.25,56.375,,,77.5,,,,85.7125,,,,,63.625,,75.875,71.083333,81.083333,,79.054167,36.041667,,39.083333,27.583333,44.125,,45.833333,,19.291667,35.708333,39.125,34.375,30.958333,,,,56.416667,,,,,,71.875,91.166667,77.708333,51.125,36.291667,30.083333,,41.916667,40.166667,,49.541667,39.25,,39.541667,42.695652,46.25,,,,52.25,39.875,,69.291667,68.541667,75.25,43.916667,,,,,,,,35.666667,,33.375,,62.25,,,,30.333333,,,,,24.625,,34.333333,44.958333,35.125,42.291667,43.083333,76.541667,14.75,,90.588235,72.5,70.875,66.791667,,52.583333,,,,,,,41.916667,,34.75,,,30.208333,38.041667,47.791667,36.541667,28.375,,,,73.083333,,,,,,,59.958333,,72.0,,,,,56.083333,54.708333,,,73.291667,,31.458333,26.291667,36.333333,48.875,23.75,37.291667,
2012-02-10,,78.590909,69.875,,,79.541667,,,,91.870833,,,,,63.416667,,77.75,71.625,82.625,,88.1375,42.583333,,41.666667,27.791667,38.916667,,42.0,,17.75,33.041667,38.333333,36.208333,32.208333,,,,53.291667,,,,,,68.708333,93.875,92.666667,88.166667,54.708333,44.625,,58.958333,65.842105,,71.291667,61.263158,,74.318182,75.470588,75.526316,,,,76.0,53.210526,,69.541667,68.041667,86.708333,48.541667,,,,,,,,58.666667,,58.956522,,62.916667,,,,35.333333,,,,,25.833333,,41.055556,54.75,54.421053,57.291667,61.789474,76.75,45.666667,,90.875,73.791667,73.791667,70.375,,49.25,,,,,,,59.473684,,47.666667,,,27.166667,52.263158,65.5,62.958333,45.5,,,,75.625,,,,,,,66.958333,,82.041667,,,,,51.791667,42.458333,,,69.916667,,58.291667,49.166667,51.958333,58.208333,45.0,61.166667,
2012-02-11,,77.625,78.541667,,,83.458333,,,,91.179167,,,,,70.708333,,82.375,81.75,83.833333,,81.925,48.083333,,41.041667,36.208333,38.0,,40.375,,22.541667,32.958333,35.0,36.458333,33.416667,,,,70.75,,,,,,85.375,92.166667,87.041667,95.208333,94.916667,88.833333,,77.083333,76.708333,,78.375,70.458333,,77.1875,73.318182,77.75,,,,77.25,71.916667,,74.791667,73.125,92.875,82.791667,,,,,,,,69.083333,,74.5,,70.583333,,,,69.916667,,,,,38.958333,,49.833333,76.666667,72.916667,80.541667,78.125,81.833333,67.125,,92.083333,81.416667,74.583333,81.75,,90.333333,,,,,,,91.375,,85.625,,,45.416667,80.916667,76.208333,76.375,84.375,,,,77.416667,,,,,,,65.958333,,84.375,,,,,87.25,82.833333,,,83.75,,79.75,78.041667,79.416667,75.625,78.291667,75.333333,
2012-02-12,,80.458333,73.583333,,,89.041667,,,,89.15,,,,,74.583333,,88.291667,84.583333,69.375,,82.254167,51.541667,,37.25,42.708333,41.791667,,39.25,,26.25,40.0,38.125,34.208333,38.958333,,,,69.708333,,,,,,84.625,82.625,82.416667,71.708333,89.75,83.666667,,69.916667,71.333333,,76.625,68.416667,,76.647059,74.086957,77.375,,,,75.791667,66.166667,,77.833333,78.333333,87.666667,88.791667,,,,,,,,66.583333,,71.5,,75.791667,,,,77.125,,,,,41.666667,,56.291667,78.458333,71.125,78.833333,79.583333,86.666667,72.958333,,85.625,87.375,79.291667,73.5,,99.708333,,,,,,,87.666667,,80.833333,,,57.416667,76.208333,77.625,80.041667,89.458333,,,,71.5,,,,,,,67.5,,75.291667,,,,,93.0,87.875,,,83.363636,,79.875,74.875,76.333333,76.0,75.416667,74.458333,
2012-02-13,,79.375,77.304348,,,80.25,,,,88.929167,,,,,78.583333,,82.458333,87.75,81.375,,86.179167,58.625,,45.75,41.416667,30.625,,32.958333,,32.75,34.5,35.166667,41.5,40.291667,,,,71.083333,,,,,,83.043478,83.583333,89.75,99.0,93.291667,87.916667,,70.333333,69.083333,,71.625,66.291667,,75.045455,68.434783,72.166667,,,,67.666667,65.833333,,81.875,82.916667,83.416667,94.25,,,,,,,,62.666667,,72.791667,,77.375,,,,78.75,,,,,41.791667,,55.291667,78.625,69.083333,75.541667,81.166667,85.291667,58.375,,94.416667,90.25,74.916667,83.291667,,100.0,,,,,,,85.75,,78.041667,,,70.208333,73.833333,76.833333,75.791667,89.666667,,,,80.583333,,,,,,,60.25,,88.125,,,,,92.166667,85.208333,,,82.958333,,73.625,72.375,72.333333,69.083333,72.791667,62.666667,
2012-02-14,,68.541667,62.0,,,74.875,,,,91.3625,,,,,75.958333,,85.708333,85.083333,66.458333,,84.095833,53.208333,,41.041667,42.958333,35.208333,,37.666667,,43.333333,35.458333,34.541667,39.25,39.125,,,,75.791667,,,,,,86.333333,77.208333,79.041667,87.083333,78.875,67.666667,,62.666667,61.125,,62.75,59.833333,,62.916667,56.611111,62.583333,,,,61.166667,58.5,,81.863636,81.875,81.666667,89.708333,,,,,,,,56.541667,,66.875,,69.5,,,,71.125,,,,,42.0,,57.333333,76.541667,63.458333,71.041667,80.666667,77.25,28.166667,,78.583333,81.833333,67.416667,74.375,,91.416667,,,,,,,71.875,,68.0,,,55.166667,63.958333,77.291667,74.909091,84.791667,,,,71.083333,,,,,,,50.041667,,76.208333,,,,,91.136364,75.818182,,,84.583333,,67.833333,59.291667,63.958333,63.416667,61.166667,62.875,
2012-02-15,,45.375,36.75,,,44.541667,,,,85.366667,,,,,66.208333,,79.75,77.125,38.916667,,79.216667,65.166667,,47.291667,57.5,43.75,,45.416667,,30.25,48.541667,42.791667,45.916667,49.333333,,,,70.875,,,,,,81.958333,56.541667,50.208333,49.833333,94.666667,88.666667,,68.375,72.0,,76.375,72.541667,,81.043478,71.458333,76.833333,,,,65.625,64.916667,,68.041667,67.291667,69.5,86.375,,,,,,,,68.791667,,74.916667,,42.041667,,,,81.791667,,,,,61.75,,72.333333,82.291667,70.916667,78.125,83.458333,46.5,13.0,,49.5,54.75,45.666667,65.333333,,100.0,,,,,,,83.875,,76.416667,,,80.541667,71.625,78.833333,75.5,83.75,,,,50.208333,,,,,,,50.916667,,72.875,,,,,92.041667,82.125,,,82.166667,,65.833333,61.0,62.833333,57.041667,61.5,59.625,
2012-02-16,,54.25,26.833333,,,46.625,,,,79.891667,,,,,63.0,,73.5,71.791667,42.583333,,74.691667,75.791667,,36.458333,36.666667,31.375,,34.416667,,19.25,29.291667,29.333333,38.291667,34.125,,,,58.166667,,,,,,72.086957,59.958333,44.0,30.125,56.208333,37.125,,33.541667,42.416667,,55.291667,48.541667,,45.3,54.5,55.291667,,,,37.041667,36.125,,66.125,68.916667,64.708333,41.0,,,,,,,,44.875,,37.25,,33.708333,,,,47.083333,,,,,42.5,,47.208333,59.125,33.125,41.166667,51.666667,43.833333,,,41.541667,43.782609,42.958333,52.0,,70.458333,,,,,,,45.791667,,37.416667,,,60.958333,33.166667,65.916667,64.0,60.916667,,,,47.583333,,,,,,,46.416667,,51.333333,,,,,81.583333,68.25,,,72.0,,35.541667,32.333333,35.666667,47.0,27.791667,42.416667,
2012-02-17,,59.375,41.166667,,,58.833333,,,,91.7375,,,,,61.291667,,72.875,70.416667,63.083333,,80.454167,44.833333,,27.0,20.416667,25.083333,,26.666667,,13.458333,22.791667,25.708333,24.875,22.416667,,,,51.541667,,,,,,65.666667,76.833333,74.875,66.416667,36.5,29.958333,,33.833333,37.625,,54.458333,42.958333,,40.136364,52.478261,52.958333,,,,49.5,37.583333,,66.541667,67.666667,94.333333,46.666667,,,,,,,,44.458333,,34.0,,43.0,,,,34.666667,,,,,24.208333,,37.541667,51.166667,27.291667,34.125,42.625,52.708333,,,58.416667,51.291667,46.541667,60.333333,,44.875,,,,,,,38.375,,29.875,,,30.291667,28.75,61.708333,43.8,36.416667,,,,57.416667,,,,,,,53.916667,,68.041667,,,,,55.791667,60.958333,,,70.166667,,32.541667,27.958333,39.458333,45.583333,25.583333,45.708333,
2012-02-18,,58.25,44.5,,,61.083333,,,,88.620833,,,,,65.708333,,71.458333,74.625,58.291667,,80.0125,73.916667,,41.041667,26.375,31.833333,,35.291667,,13.583333,27.416667,33.833333,35.875,31.416667,,,,51.208333,,,,,,67.25,72.916667,75.5,81.0,67.708333,57.625,,63.583333,64.916667,,75.833333,64.166667,,76.75,75.684211,80.791667,,,,74.666667,56.541667,,72.416667,72.375,81.958333,67.958333,,,,,,,,61.75,,67.458333,,66.541667,,,,52.75,,,,,49.25,,57.833333,64.75,58.75,68.125,68.333333,80.0,,,93.666667,80.416667,72.541667,77.416667,,63.333333,,,,,,,63.5,,58.833333,,,34.541667,57.0,72.458333,,56.291667,69.272727,,,74.583333,,,,,,,75.333333,,73.291667,,,,,74.166667,60.25,,,69.25,,66.208333,59.625,61.791667,66.458333,54.166667,66.958333,
2012-02-19,,48.958333,32.375,,,47.291667,,,,80.7875,,,,,56.875,,73.75,68.833333,44.583333,,72.175,58.791667,,33.5,32.333333,34.666667,,34.958333,,17.041667,28.666667,32.75,32.75,31.416667,,,,48.916667,,,,,,61.666667,67.208333,68.666667,62.583333,90.208333,74.0,,69.666667,68.75,,73.333333,65.958333,,79.0,71.190476,74.916667,,,,74.0,55.333333,,54.583333,55.5,72.083333,65.416667,,,,,,,,66.0,,70.916667,,50.916667,,,,73.791667,,,,,41.208333,,56.708333,76.541667,69.958333,76.416667,80.416667,54.291667,,,57.125,64.833333,47.416667,65.75,,95.291667,,,,,,,77.833333,,73.125,,,48.583333,71.416667,76.5,,87.25,79.541667,,,55.0,,,,,,,59.291667,,49.25,,,,,90.458333,74.625,,,74.583333,,74.708333,70.0,69.75,74.041667,67.458333,72.75,
2012-02-20,,65.291667,57.833333,,,67.25,,,,97.129167,,,,,58.75,,67.791667,67.208333,73.75,,87.645833,58.916667,,37.0,45.291667,44.0,,41.083333,,16.541667,43.458333,39.708333,36.416667,35.458333,,,,43.083333,,,,,,60.625,81.125,82.958333,93.25,84.375,72.791667,,70.5,70.5,,75.833333,67.833333,,77.25,74.913043,78.458333,,,,75.5,58.25,,63.416667,61.875,89.208333,61.875,,,,,,,,66.708333,,71.125,,61.875,,,,64.833333,,,,,41.125,,56.625,77.458333,69.125,78.25,79.625,73.625,,,86.25,71.458333,67.041667,71.666667,,73.958333,,,,,,,77.291667,,74.208333,,,42.166667,66.041667,75.25,,80.708333,80.291667,,,66.666667,,,,,,,68.833333,,89.083333,,,,,85.041667,63.458333,,,66.833333,,78.958333,70.75,61.875,72.458333,72.541667,63.333333,
2012-02-21,,70.791667,51.956522,,,70.875,,,,93.1125,,,,,65.791667,,73.708333,73.541667,65.75,,82.795833,42.208333,,47.25,35.083333,41.083333,,41.695652,,17.833333,36.958333,39.875,41.625,39.0,,,,59.166667,,,,,,74.166667,79.125,75.083333,66.75,52.958333,40.166667,,49.5,50.958333,,60.0,50.375,,50.388889,57.478261,61.041667,,,,67.375,38.625,,71.0,71.208333,92.208333,51.833333,,,,,,,,44.73913,,51.083333,,61.708333,,,,29.0,,,,,28.583333,,40.958333,55.916667,43.458333,53.916667,51.708333,72.291667,,,77.208333,73.666667,61.875,65.25,,41.583333,,,,,,,52.916667,,44.583333,,,34.375,42.833333,58.541667,,38.625,59.875,,,66.375,,,,,,,66.25,,74.166667,,,,,58.416667,62.652174,,,74.958333,,38.083333,29.166667,34.75,55.5,25.958333,54.583333,
2012-02-22,,53.541667,38.791667,,,63.041667,,,,96.158333,,,,,62.125,,73.083333,70.208333,45.708333,,81.433333,39.166667,,29.75,27.208333,28.291667,,32.916667,,19.916667,27.041667,27.083333,27.083333,27.375,,,,56.541667,,,,,,70.375,67.083333,66.125,45.458333,41.333333,31.583333,,43.125,45.208333,,55.125,42.208333,,53.333333,55.375,56.416667,,,,65.375,30.541667,,69.125,69.791667,87.958333,35.666667,,,,,,,,41.708333,,37.333333,,58.416667,,,,34.166667,,,,,30.166667,,41.041667,49.291667,28.541667,38.458333,48.958333,67.541667,,,73.695652,67.791667,59.761905,51.541667,,42.75,,,,,,,39.166667,,31.75,,,31.333333,28.791667,47.916667,,27.833333,38.833333,,,64.791667,,,,,,,53.666667,,56.291667,,,,,48.5,61.041667,,,70.583333,,25.666667,25.166667,31.791667,44.291667,21.291667,39.208333,
2012-02-23,,33.541667,22.291667,,,33.75,,,,85.2,,,,,64.166667,,73.708333,72.25,27.791667,,71.270833,45.708333,,20.791667,17.5,21.5,,22.791667,,13.166667,19.333333,18.375,21.458333,19.0,,,,52.25,,,,,,71.583333,54.916667,47.583333,41.958333,45.291667,36.5,,49.041667,50.666667,,61.75,49.958333,,59.166667,67.0,68.208333,,,,70.958333,31.916667,,67.125,68.791667,76.708333,40.375,,,,,,,,49.083333,,46.375,,38.0,,,,27.583333,,,,,30.5,,33.833333,51.0,42.708333,53.333333,54.25,39.291667,,,36.875,47.375,33.666667,45.583333,,46.916667,,,,,,,46.083333,,40.416667,,,20.0,40.041667,62.666667,,35.75,64.208333,,,37.958333,,,,,,,48.375,,36.041667,,,,,43.416667,57.916667,,,69.0,,37.125,28.875,33.083333,37.0,26.095238,41.958333,
2012-02-24,,41.041667,32.75,,,37.083333,,,,82.908333,,,,,55.208333,,64.75,62.791667,32.333333,,67.183333,30.166667,,25.916667,19.5,22.291667,,24.458333,,10.625,20.416667,21.25,26.875,21.958333,,,,49.0,,,,,,64.791667,53.875,54.208333,41.708333,70.727273,58.166667,,67.833333,73.833333,,77.708333,71.791667,,78.692308,81.541667,82.333333,,,,82.708333,34.833333,,55.416667,59.125,65.375,29.875,,,,,,,,72.083333,,76.583333,,38.541667,,,,26.041667,,,,,21.125,,29.583333,49.375,47.166667,51.791667,53.416667,45.166667,,,35.166667,50.875,36.583333,40.916667,,40.791667,,,,,,,55.583333,,41.0,,,25.541667,44.125,80.625,,49.208333,88.666667,,,39.75,,,,,,,82.125,,48.708333,,,,,36.125,43.25,,,65.083333,,58.958333,46.333333,44.791667,58.5,42.208333,86.375,
2012-02-25,,41.666667,39.0,,,42.625,,,,85.1,,,,,43.416667,,54.416667,48.25,42.208333,,83.2,35.25,,17.291667,19.0,19.125,,23.125,,9.291667,15.458333,17.125,14.458333,14.75,,,,51.875,,,,,,61.875,54.208333,66.083333,70.166667,71.041667,78.958333,,73.625,73.125,,73.833333,68.041667,,79.952381,72.0,75.583333,,,,76.375,46.5,,49.291667,47.041667,72.458333,43.083333,,,,,,,,66.291667,,71.208333,,46.416667,,,,42.666667,,,,,30.375,,41.625,75.25,68.833333,76.458333,80.041667,53.5,,,51.125,56.791667,44.25,55.875,,48.5,,,,,,,79.125,,74.0,,,28.0,67.047619,75.583333,,50.791667,83.083333,,,49.083333,,,,,,,71.75,,63.666667,,,,,63.583333,52.041667,,,54.208333,,75.041667,72.75,63.625,69.5,57.791667,81.916667,
2012-02-26,,48.166667,37.541667,,,45.208333,,,,87.775,,,,,48.0,,58.666667,51.916667,39.041667,,75.5125,37.5,,14.833333,11.25,12.458333,,14.25,,7.458333,11.041667,11.75,14.041667,13.25,,,,40.916667,,,,,,56.458333,63.041667,66.75,38.083333,73.5,82.0,,77.0,72.541667,,69.416667,67.0,,76.272727,69.25,75.375,,,,74.583333,46.833333,,54.125,52.291667,72.708333,46.083333,,,,,,,,63.041667,,71.666667,,39.708333,,,,46.708333,,,,,18.958333,,31.583333,74.375,72.083333,78.666667,78.291667,48.0,,,44.708333,49.875,40.916667,55.666667,,59.208333,,,,,,,81.291667,,76.916667,,,23.791667,71.333333,75.083333,,72.708333,76.958333,,,45.666667,,,,,,,61.625,,50.75,,,,,50.75,57.875,,,58.0,,58.541667,48.833333,46.0,48.958333,43.25,70.541667,
