Date Local,"(1, 9, 1)","(1, 11, 1)","(1, 12, 1)","(1, 13, 1)","(1, 15, 1)","(7, 2, 1)","(7, 8, 3)","(13, 2, 1)","(13, 1002, 1)","(13, 1004, 1)","(19, 7, 1)","(19, 8, 3)","(19, 11, 3)","(19, 242, 1)","(19, 2009, 3)","(19, 2016, 1)","(19, 5001, 1)","(23, 1004, 1)","(23, 1005, 1)","(25, 5, 1)","(25, 5, 3)","(25, 1003, 1)","(27, 2, 1)","(29, 2012, 1)","(29, 5002, 3)","(37, 2, 1)","(37, 16, 2)","(37, 113, 1)","(37, 1002, 1)","(37, 1103, 1)","(37, 1103, 9)","(37, 1201, 1)","(37, 1302, 1)","(37, 1602, 1)","(37, 1701, 1)","(37, 2005, 1)","(37, 4002, 1)","(37, 4006, 1)","(37, 5005, 1)","(37, 6012, 1)","(37, 9033, 1)","(39, 4, 3)","(41, 1, 1)","(53, 1003, 1)","(55, 3, 1)","(55, 4, 1)","(59, 7, 1)","(59, 8, 1)","(59, 1003, 1)","(59, 2022, 1)","(59, 5001, 1)","(65, 1003, 1)","(65, 5001, 1)","(65, 8001, 1)","(65, 8001, 9)","(65, 8005, 1)","(65, 9001, 1)","(67, 2, 1)","(67, 6, 1)","(67, 7, 1)","(67, 14, 1)","(67, 15, 1)","(71, 1, 1)","(71, 26, 1)","(71, 306, 1)","(71, 1004, 1)","(71, 2002, 1)","(71, 9004, 1)","(71, 9011, 3)","(73, 3, 3)","(73, 77, 1)","(73, 1002, 1)","(73, 1010, 1)","(73, 1017, 1)","(73, 1018, 1)","(73, 1022, 1)","(75, 5, 1)","(77, 1002, 1)","(77, 1002, 3)","(77, 1003, 3)","(81, 1001, 1)","(83, 11, 3)","(83, 1008, 1)","(83, 1008, 3)","(83, 1025, 1)","(83, 2004, 1)","(83, 2011, 1)","(83, 4003, 1)","(85, 5, 1)","(85, 6, 1)","(85, 2009, 1)","(95, 4, 1)","(97, 3, 1)","(97, 4, 1)","(99, 5, 1)","(99, 5, 3)","(99, 6, 1)","(101, 4, 3)"
2012-01-11,0.734783,1.186957,,,,1.047368,,0.578261,0.473913,0.695652,0.640909,1.047083,,0.454545,,,0.777273,0.5,0.4,1.16087,,0.647826,,,,0.917391,0.6,0.813636,1.486957,1.161905,1.090955,1.340909,1.421739,1.340909,1.031818,1.190909,1.213636,1.233333,0.80625,0.347826,0.578261,,0.747826,0.604167,0.782609,,1.119048,,0.718182,0.445455,1.255,1.030435,0.286364,0.804348,0.764682,0.938095,0.322727,1.195652,,1.33913,1.113333,,0.404348,,1.173913,0.813043,0.8,0.830435,,0.881238,,0.913636,0.928571,,,,0.765217,0.726087,,,1.113043,,0.304762,,0.228571,0.136364,0.330435,0.186957,1.2159,,0.486957,1.473913,1.126087,,0.926087,,0.590476,
2012-01-12,0.491304,0.96087,,,,0.817391,,0.465217,0.391304,0.369565,0.959091,1.051,,0.457143,,,0.886364,0.378947,0.395833,1.591304,,0.704348,,,,0.269565,0.33913,0.543478,1.3375,1.156522,1.0864,0.530435,1.590909,1.268182,0.73913,0.804762,1.39,1.433333,0.843478,0.186364,0.452381,,0.813043,0.625,0.821739,,1.209091,,0.778261,0.436364,1.241667,0.318182,0.104545,0.240909,0.197091,0.33913,0.109091,1.047826,,1.241667,0.822222,,0.334783,,1.182609,0.559091,0.326087,0.421739,,0.897091,,0.963636,1.330435,,,,0.442105,0.765217,,,1.152632,,0.282609,,0.230435,0.204348,0.286957,0.195652,1.152409,,0.468182,0.843478,0.761905,,0.947826,,0.790909,
2012-01-13,0.947826,1.173913,,,,0.769565,,0.521739,0.391304,0.378261,0.868182,0.944217,,0.454545,,,0.709091,0.204167,0.391667,1.009524,,0.608696,,,,0.252174,0.327273,0.377273,1.276471,0.995652,,0.608696,1.277273,0.772727,0.678261,0.7,1.204545,1.286364,0.672727,0.217391,0.634783,,0.673913,0.591667,0.752174,,0.9,,0.8,0.304545,0.780952,0.569565,0.178261,0.443478,0.424455,0.186957,0.109091,0.988235,,1.26087,0.729167,,0.317391,,1.284211,0.530435,0.229167,0.547826,,0.695227,,1.063636,1.143478,,,,0.728571,1.021739,,,1.1,,0.291304,,0.226087,0.295652,0.243478,0.117391,1.300789,,0.521739,0.682609,0.721739,,1.305556,,0.727273,
2012-01-14,0.730435,1.478261,,,,0.73913,,0.521739,0.473913,0.6,0.704545,1.026958,,0.481818,,,0.690909,0.021739,0.417391,1.786957,,0.730435,,,,0.326087,0.404348,0.652174,1.465217,1.178261,1.079909,1.63913,1.7,1.163636,0.995652,0.881818,1.354545,1.536364,0.719048,0.404348,0.682609,,0.656522,0.578261,0.873913,,1.045455,,0.952174,0.359091,1.155,1.040909,0.291304,0.940909,0.920318,1.126087,0.281818,0.266667,,1.275,0.626087,,0.304348,,1.408696,0.678261,0.679167,1.052174,,0.903045,,1.334783,0.878261,,,,0.534783,0.86087,,,1.021739,,0.334783,,0.204545,0.308696,0.313043,0.104348,1.169727,,0.56087,1.165217,0.673913,,1.108696,,0.640909,
2012-01-15,0.36087,0.395652,,,,0.352174,,0.347826,0.330435,0.256522,0.340909,0.591913,,0.381818,,,0.431818,-0.005882,0.4,2.0,,0.781818,,,,0.326087,0.378261,0.517391,0.947826,0.852174,0.612636,0.982609,1.191304,0.831818,0.695652,0.440909,1.027273,0.940909,0.677273,0.395652,0.413043,,0.413043,0.552174,0.556522,,0.613636,,0.481818,0.122727,0.590909,0.582609,0.204545,0.634783,0.578864,0.643478,0.231818,,,0.434783,0.216667,,0.26087,,0.934783,0.447826,0.325,0.66087,,0.587182,,0.669565,0.56087,,,,0.186957,0.156522,,,0.491304,,0.165217,,0.347826,0.130435,0.321739,0.213043,0.611909,,0.313043,0.56087,0.295652,,0.382609,,0.359091,
2012-01-16,0.404348,0.43913,,,,0.46087,,0.308696,0.256522,0.278261,0.290909,0.3,,0.259091,,,0.331818,-0.030435,0.370833,1.013043,,0.43913,,,,0.308696,0.386957,0.331818,0.304545,0.473913,0.2385,0.491304,0.418182,0.55,0.326087,0.331818,0.513636,0.522727,0.354545,0.178261,0.2,,0.395652,0.841667,0.682609,,0.422727,,0.147826,0.081818,0.434783,0.33913,0.130435,0.326087,0.288727,0.165217,0.095455,,,0.7625,0.326087,,0.204348,,0.66087,0.378261,0.2125,0.304348,,0.325636,,0.426087,0.378261,,,,0.186957,0.291304,,,0.534783,,0.221739,,0.214286,0.095,0.114286,0.109524,0.581727,,0.326087,0.882609,0.413043,,0.313043,,0.368182,
2012-01-17,0.490909,0.747826,,,,0.630435,,0.4,0.352174,0.443478,0.880952,1.027083,,0.968182,,,0.681818,-0.175,0.4,1.443478,,0.53913,,,,0.359091,0.419048,0.404545,0.666667,0.572727,,0.545455,0.861905,0.672727,0.431818,0.4,0.722727,0.818182,0.404762,0.34,0.43913,,0.578261,1.15,0.708696,,0.604545,,0.418182,0.163636,0.657895,0.577273,0.145455,0.454545,0.442318,0.381818,0.195238,,,0.773913,0.5125,,0.330435,,1.034783,0.509091,0.370833,0.536364,,0.3705,,0.565217,0.585714,,,,0.36087,0.56087,,,0.656522,,0.266667,,0.245455,0.186957,0.234783,0.156522,0.522909,,0.43913,0.709091,0.56087,,0.804348,,0.75,
2012-01-18,0.565217,1.066667,,,,0.3,,0.426087,0.326087,0.641176,0.968182,,0.995625,0.454545,,,0.728571,-0.2,0.4,1.578261,,0.669565,,,,0.595455,0.595652,0.540909,0.9,0.826087,,0.982609,1.278261,0.904545,0.791304,0.686364,1.004545,1.140909,0.543478,0.513043,0.55,,0.717391,0.975,0.791304,,0.8,,0.7,0.354545,1.033333,0.817391,0.191304,0.76087,0.742864,0.668182,0.3,,,0.545833,0.43913,,0.317391,,1.154545,0.695652,0.6125,0.769565,,0.726571,,0.95,0.934783,,,,0.5,0.6,,,0.777273,,0.269565,,0.265217,0.221739,0.256522,0.173913,0.799636,,0.430435,0.904348,0.617391,,0.943478,,0.65,
2012-01-19,0.473913,0.786957,,,,0.281818,,0.43913,0.347826,0.495652,0.836364,,1.113765,0.536364,,,0.704545,-0.286364,0.4,1.86087,,0.8,,,,0.721739,0.757895,0.686957,1.195455,1.134783,,1.186364,1.456522,1.009091,0.886957,0.777273,1.1,1.159091,0.847826,0.63913,0.473913,,0.621739,0.725,0.743478,,0.804545,,0.656522,0.309091,1.3,0.927273,0.256522,0.840909,0.791318,0.836364,0.377273,0.392308,,0.447826,0.415,,0.265217,,1.195652,0.765217,0.66875,0.890476,,0.79635,,1.065217,1.008696,,,,0.454545,0.256522,,,0.786957,,0.254545,,0.268182,0.243478,0.23913,0.2,0.4372,,0.447826,0.717391,0.473913,,0.63913,,0.6,
2012-01-20,0.252174,0.431579,,,,0.334783,,0.433333,0.356522,0.372727,0.436364,,0.486875,0.372727,,,0.363636,-0.273913,0.4,3.485714,,0.982609,,,,0.543478,0.723529,0.409091,0.804348,0.777273,,0.926087,0.591304,0.8,0.669565,0.62381,0.745455,0.781818,0.482609,0.572727,0.265217,,0.426087,0.408333,0.604348,,0.554545,,0.245455,0.190909,,0.727273,0.278261,0.669565,0.624273,0.595652,0.304545,0.422727,,0.479167,0.261905,,0.330435,,0.921739,0.722727,0.61,0.943478,,0.444136,,0.681818,0.853846,,,,0.269565,0.008696,,,0.428571,,0.173913,,0.291304,0.2,0.252174,0.2,0.218909,,0.286957,0.469565,0.426087,,0.33913,,0.404545,
2012-01-21,0.273913,0.408696,,,,0.347826,,0.230435,0.226087,0.4,0.245455,,0.469042,0.263636,,,0.331818,-0.254167,0.4,,,0.613043,,,,0.368182,0.534783,0.247826,0.359091,0.504348,,0.386957,0.356522,0.468182,0.365217,0.381818,0.431818,0.409091,0.304545,0.195652,0.178261,,0.413043,0.443478,0.5,,0.345455,,0.121739,0.077273,,0.356522,0.218182,0.326087,0.289182,0.208696,0.109091,0.395652,,0.426087,0.220833,,0.36087,,0.717391,0.465217,0.291667,0.55,,0.421833,,0.534783,0.747826,,,,0.234783,0.065217,,,0.408696,,0.095652,,0.234783,0.226087,0.165217,0.204348,0.334727,,0.247826,0.33913,0.404348,,0.391304,,0.313636,
2012-01-22,0.278261,0.456522,,,,0.277778,,0.26087,0.26087,0.45,0.309091,,0.32675,0.309091,,,0.309091,-0.327778,0.4,,,0.75,,,,0.269565,0.426087,0.340909,0.508696,0.573913,,0.708696,0.665217,0.531818,0.468182,0.309091,0.613636,0.618182,0.456522,0.291304,0.252174,,0.456522,0.413043,0.547826,,0.468182,,0.195652,0.118182,,0.452174,0.2,0.456522,0.414773,0.417391,0.154545,0.404348,,0.375,0.208696,,0.304348,,0.778261,0.447826,0.370833,0.443478,,0.503864,,0.647826,0.821739,,,,0.291304,0.117391,,,0.456522,,0.252174,,0.252174,0.104348,0.173913,0.2,0.214955,,0.3,0.482609,0.4,,0.291304,,0.295455,
2012-01-23,0.3,0.468421,,,,0.681818,,0.347826,0.278261,0.445833,0.377273,,0.233292,0.259091,,,0.218182,-0.186364,0.454545,,,0.652174,,,,0.36087,0.478261,0.440909,0.591304,0.647826,,0.691304,0.786364,0.595455,0.46087,0.459091,0.709524,0.714286,0.586957,0.295652,0.2,,0.330435,0.416667,0.621739,,0.586364,,0.366667,0.15,,0.586957,0.182609,0.530435,0.509409,0.404348,0.172727,0.365217,,0.55,0.269565,,0.386957,,0.678261,0.491304,0.3625,0.6,,0.476857,,0.634783,0.613636,,,,0.278261,0.126087,,,0.4,,0.152174,,0.24,0.109524,0.180952,0.2,0.209364,,0.286957,0.386364,0.495652,,0.313043,,0.313636,
2012-01-24,0.386957,0.73,,,,0.734783,,0.372727,0.330435,0.486957,0.681818,,0.697208,0.236364,,,0.568182,-0.282609,0.416667,,,0.473913,,,,0.386364,0.409524,0.290909,0.65,0.85,,0.322727,1.22381,0.875,0.518182,0.581818,1.05,1.195455,0.522727,0.22,0.286957,,0.465217,0.541667,0.7,,0.809091,,0.663636,0.245455,,0.23,0.104545,0.227273,0.188409,0.104545,0.1,0.617391,,0.916667,0.46087,,0.226316,,0.617391,0.488889,0.195833,0.353333,,0.504857,,0.780952,0.647826,,,,0.434783,0.247826,,,0.630435,,0.247826,,0.13913,0.182609,0.156522,0.2,0.357364,,0.365217,0.452174,0.634783,,0.373913,,0.354545,
2012-01-25,0.556522,0.77,,,,0.421739,,0.486957,0.378261,0.382609,0.65,,1.194292,0.322222,,,0.722727,-0.25,0.5,,,0.594118,,,,0.273913,0.391304,0.536364,1.145455,1.065217,,0.282609,2.045455,0.947619,0.578261,0.966667,1.059091,1.35,0.830435,0.31875,0.36,,0.386957,0.66087,0.717391,,1.054545,,0.608696,0.25,,0.33913,0.121739,0.172727,0.174045,0.082609,0.06087,0.608696,,0.891304,0.404167,,0.143478,,0.8,0.484615,0.186957,0.3,,0.737318,,1.0,0.908333,,,,0.534783,0.373913,,,0.73913,,0.204545,,0.213043,0.091304,0.26087,0.204545,0.763722,,0.434783,0.517391,0.543478,,0.673913,,0.431818,
2012-01-26,0.373913,0.565217,,,,0.356522,,0.394118,0.36087,0.273913,0.454545,,0.966875,0.369231,,,0.571429,-0.295652,0.5,,,0.795652,,,,0.33913,0.482609,0.35,0.677273,0.931818,0.732364,0.340909,1.409091,0.713636,0.708696,0.552632,0.977273,1.181818,0.722727,0.221053,0.121739,,0.356522,0.566667,0.578261,,0.836364,,0.591304,0.236364,0.7,0.836364,0.2,0.604762,0.585818,0.609091,0.23913,0.391304,,0.545833,0.330435,,0.13913,,0.8,0.621739,0.525,0.708696,,0.7285,,0.965217,0.466667,,,,0.414286,0.069565,,,0.543478,,0.165217,,0.217391,0.117391,0.3,0.2,0.240056,,0.421739,0.330435,0.473913,,0.382609,,0.304762,
2012-01-27,0.56087,0.791304,,,,0.352174,,0.473913,0.221739,0.356522,0.404545,,0.287208,0.363636,,,0.277273,-0.218182,0.504167,,,0.556522,,,,0.356522,0.46087,0.418182,0.452174,0.926087,0.761273,0.269565,1.140909,0.631818,0.591304,0.6,0.863636,0.936364,0.478261,0.07,0.085714,,0.5,0.5125,0.565217,,0.572727,,0.308696,0.145455,0.613043,0.286364,0.091304,0.263636,0.228818,0.113043,0.1,0.430435,,0.578261,0.191667,,0.121739,,0.25,0.59,0.179167,0.330435,,0.541125,,0.778261,0.969565,,,,0.521739,0.308696,,,0.717391,,0.182609,,0.190909,0.173913,0.404348,0.2,0.347444,,0.343478,0.708696,0.56087,,0.343478,,0.377273,
2012-01-28,0.33913,0.756522,,,,0.508696,,0.408696,0.36087,0.234783,0.404545,,0.555292,0.290909,,,0.440909,-0.165217,0.504167,,,0.526087,,,,0.265217,0.386957,0.259091,0.652174,1.0,0.826409,0.26087,1.386364,0.75,0.586957,0.652174,0.840909,0.877273,0.495455,0.108696,0.186957,,0.517391,0.478261,0.795652,,0.281818,,0.13913,0.118182,0.578261,0.195455,0.117391,0.1125,0.113591,0.0,0.004348,0.686957,,0.883333,0.413043,,0.182609,,0.447826,0.43913,0.054167,0.234783,,0.484227,,0.73913,0.856522,,,,0.504348,0.452174,,,0.673913,,0.33913,,0.165217,0.257143,0.373913,0.2,0.595727,,0.378261,0.578261,0.604348,,0.56087,,0.540909,
2012-01-29,0.565217,0.83913,,,,0.308696,,0.43913,0.434783,0.421739,0.431818,,0.830792,0.263636,,,0.536364,-0.1625,0.504348,,,0.672727,,,,0.221739,0.369565,0.304545,0.669565,0.747826,0.562409,0.578261,0.8,0.853846,0.569565,0.508696,0.718182,0.736364,0.426087,0.186957,0.321739,,0.465217,0.452174,0.778261,,0.531818,,0.486957,0.168182,0.669565,0.45,0.156522,0.459091,0.400682,0.391304,0.104348,0.665217,,0.982609,0.495833,,0.178261,,0.6,0.404348,0.0,0.491304,,0.571333,,0.926087,0.795652,,,,0.452174,0.386957,,,0.786957,,0.278261,,0.169565,0.165217,0.382609,0.173913,0.642091,,0.465217,0.547826,0.721739,,0.552174,,0.613636,
2012-01-30,0.421739,0.765217,,,,0.391304,,0.46087,0.317391,0.473913,0.390476,,0.825333,0.419048,,,0.504545,-0.3,0.519048,,,0.669565,,,,0.443478,0.508696,0.572727,0.947826,0.921739,0.734818,1.1,1.113636,0.713043,0.656522,0.565217,0.766667,0.871429,0.630435,0.430435,0.413043,,0.486957,0.520833,0.786957,,0.540909,,0.438095,0.195,0.813043,0.718182,0.182609,0.554545,0.529545,0.656522,0.204348,0.713043,,0.945833,0.578261,,0.165217,,0.656522,0.552174,0.0,0.765217,,0.607857,,0.945455,0.717391,,,,0.478261,0.343478,,,0.830435,,0.236364,,0.247619,0.221739,0.461905,0.22,0.471765,,0.443478,0.595652,0.58125,,0.630435,,0.347619,
2012-01-31,0.252174,0.530435,,,,0.317391,,0.330435,0.282609,0.3,0.404545,,0.49987,0.385714,,,0.463636,-0.309091,0.506667,,,0.595652,,,,0.547368,0.6,0.454545,0.6,0.652381,0.433,0.827273,0.6,0.647059,0.554545,0.495,0.604545,0.618182,0.545455,0.422727,0.256522,,0.343478,0.495833,0.578261,,0.55,,0.290909,0.13913,0.65,0.604762,0.159091,0.595455,0.5497,0.490909,0.213636,0.621739,,0.6,0.320833,,0.195652,,0.430435,0.590909,0.0,0.604545,,0.436583,,0.538095,0.634783,,,,0.365217,0.186364,,,0.371429,,0.2,,0.268182,0.191304,0.465217,0.213043,0.244556,,0.378261,0.3,0.36087,,0.326087,,0.261905,
2012-02-01,0.430435,0.61,,,,0.334783,,0.4,0.217391,0.369565,0.354545,0.383286,0.387682,0.259091,,,0.254545,0.008696,0.575,,,0.595652,,,,0.547826,0.621739,0.504545,0.865217,0.852174,0.642435,0.769565,0.854545,0.709091,0.682609,0.643478,0.854545,0.840909,0.569565,0.3,0.213043,,0.4,0.527273,0.626087,,0.595238,,0.418182,0.231818,0.540909,0.618182,0.173913,0.572727,0.556909,0.43913,0.218182,0.456522,0.219667,0.525,0.143478,,0.156522,,0.272222,0.604348,0.0,0.665217,,0.457818,,0.604348,0.704762,,,,0.573913,0.191304,,,0.482609,,0.217391,,0.040909,0.169565,0.443478,0.113043,0.373667,,0.404348,0.471429,0.373913,,0.291304,,0.285714,
2012-02-02,0.578261,0.886957,,,,0.473913,,0.408696,0.234783,0.526087,0.422727,,0.627864,0.281818,,,0.38,0.0,0.566667,,,0.443478,,,,0.442105,0.573913,0.559091,0.791304,0.865217,0.668435,0.604545,0.772727,0.643478,0.585714,0.63913,0.736364,0.781818,0.554545,0.182609,0.165217,,0.504348,0.566667,0.843478,,0.552174,,0.444444,0.213636,0.586957,0.405263,0.134783,0.409091,0.378318,0.308696,0.117391,0.465217,0.239524,0.417391,0.191667,,0.13913,,0.33913,0.586957,0.0,0.471429,,0.581045,,0.76087,0.847826,,,,0.626087,0.13913,,,0.721739,,0.243478,,0.043478,0.191304,0.46087,0.108696,0.46285,,0.465217,0.95,0.517391,,0.278261,,0.368182,
2012-02-03,0.365217,0.656522,,,,0.422222,,0.513043,0.317391,0.321739,0.727273,,0.832136,0.280952,,,0.481818,0.0,0.530435,0.45,,0.421739,,,,0.258824,0.4,0.431818,0.995238,0.853333,0.72213,0.417391,1.3,0.708696,0.540909,0.636364,0.963636,1.009091,0.682609,0.118182,0.330435,,0.556522,0.545833,0.913043,,0.330435,,0.681818,0.186364,0.726087,0.286364,0.127273,0.190476,0.153273,0.0,0.091304,0.621739,0.670792,0.991667,0.641176,,0.169565,,0.4,0.490909,0.056522,0.4,,0.646318,,0.930435,0.97619,,,,0.708696,0.304348,,,0.747826,,0.291304,,0.043478,0.226087,0.417391,0.108696,0.733409,,0.517391,0.590476,0.565217,,0.586957,,0.504545,
2012-02-04,0.443478,0.882609,,,,0.342105,,0.382609,0.33913,0.308696,0.713636,,0.858864,0.268182,,,0.468182,,0.566667,0.213043,,0.3,,,,0.243478,0.382609,0.309091,0.734783,0.742105,0.559087,0.5,0.717391,0.465217,0.422727,0.491304,0.681818,0.672727,0.427273,0.182609,0.3,,0.530435,0.517391,0.773913,,0.391304,,0.665217,0.15,0.478261,0.347826,0.172727,0.245455,0.204818,0.021739,0.1,0.604348,0.733542,0.886957,0.470833,,0.152174,,0.317391,0.430435,0.104167,0.521739,,0.633375,,0.873913,0.591304,,,,0.756522,0.417391,,,0.586957,,0.317391,,0.1,0.219048,0.413043,0.1,0.667682,,0.5,0.613043,0.552174,,0.495652,,0.45,
2012-02-05,0.352174,0.830435,,,,0.373913,,0.334783,0.317391,0.269565,0.531818,,0.842591,0.309091,,,0.477273,,0.578261,0.334783,,0.290909,,,,0.221739,0.352174,0.322727,0.621739,0.691304,0.471826,0.513043,0.865217,0.565217,0.445455,0.486957,0.672727,0.722727,0.404348,0.178261,0.269565,,0.46087,0.513043,0.778261,,0.421739,,0.547826,0.145455,0.408696,0.36087,0.127273,0.290909,0.247864,0.004348,0.078261,0.63913,0.71575,0.641667,0.091304,,0.156522,,0.378261,0.36087,0.125,0.495652,,0.5295,,0.795652,0.704348,,,,0.752174,0.604348,,,0.626087,,0.330435,,0.1,0.169565,0.36087,0.118182,0.662,,0.482609,0.482609,0.608696,,0.621739,,0.559091,
2012-02-06,0.534783,0.665217,,,,0.504348,,0.465217,0.3,0.273913,0.4,,0.637864,0.390909,,,0.471429,0.0,0.5125,0.678261,,0.426087,,,,0.282609,0.382609,0.622727,1.078261,1.027273,0.793478,0.931818,0.891304,0.721739,0.490909,0.608696,0.914286,0.885714,0.582609,0.182609,0.352174,,0.46087,0.486957,0.371429,,0.93913,,0.490476,0.322727,0.686957,0.517391,0.272727,0.354545,0.336182,0.126087,0.143478,0.534783,0.83025,0.76087,0.425,,0.13913,,0.445455,0.478261,0.247619,0.6,,0.632958,,0.940909,0.834783,,,,0.73913,0.2,,,0.804545,,0.277273,,0.17619,0.169565,0.457143,0.180952,0.567045,,0.395652,0.343478,0.621739,,0.4,,0.322727,
2012-02-07,0.326087,0.478261,,,,0.304348,,0.473913,0.269565,0.269565,0.389474,,0.434273,0.268182,,,0.290909,0.0,0.591304,0.626087,,0.278261,,,,0.245455,0.368182,0.472727,0.515,0.618182,0.396696,0.763636,0.518182,0.564706,0.25,0.386364,0.577273,0.561905,0.5375,0.171429,0.213043,,0.43913,0.486957,0.417391,,0.6,,0.254545,0.109091,0.495455,0.581818,0.304545,0.5,0.39495,0.322727,0.15,0.447826,0.344542,0.279167,0.315,,0.154545,,0.23913,0.377273,0.325,0.522727,,0.487227,,0.665217,0.657143,,,,0.526087,0.095652,,,0.369565,,0.234783,,0.2,0.113043,0.395652,0.126087,0.235136,,0.33913,0.392857,0.482609,,0.365217,,0.313636,
2012-02-08,0.5,0.617391,,,,0.273913,,0.468182,0.3,0.330435,0.418182,,0.364045,0.322727,,,0.331818,0.0,0.433333,0.65,,0.221739,,,,0.3,0.372727,0.331818,0.773913,0.8,0.577696,0.386364,0.718182,0.725,0.483333,0.591304,0.640909,0.75,0.353333,0.16087,0.2,,0.482609,0.621053,0.456522,,0.740909,,0.473913,0.195455,0.652174,0.495455,0.117391,0.381818,0.354818,0.268182,0.118182,0.456522,0.425458,0.573913,0.314286,,0.295652,,0.255,0.478571,0.243478,0.359091,,0.418333,,0.813636,0.713636,,,,0.786957,0.173913,,,0.673913,,0.204348,,0.15,0.252174,0.417391,0.1,0.612429,,0.478261,0.76,0.656522,,0.3,,0.35,
2012-02-09,0.53913,0.8,,,,0.395652,,0.513043,0.35,0.417391,0.531818,,0.585818,0.290476,,,0.418182,0.0,0.211111,0.765,,0.169565,,,,0.291304,0.408696,0.545455,0.93913,0.769565,0.526478,0.617391,0.847826,0.683333,0.53913,0.572727,0.754545,0.95,0.508696,0.273913,0.33913,,0.486957,0.541667,0.513043,,0.547826,,0.586957,0.195455,0.768182,0.56087,0.121739,0.463636,0.442,0.378261,0.2,0.552174,0.557333,0.925,0.413043,,0.255556,,0.473913,0.5,0.333333,0.543478,,0.535091,,0.686957,0.791304,,,,0.610526,0.208696,,,0.765217,,0.26087,,0.13913,0.147826,0.452174,0.104348,0.609364,,0.491304,0.791304,0.665217,,0.530435,,0.422727,
2012-02-10,0.330435,0.557143,,,,0.334783,,0.408696,0.352174,0.391304,0.518182,,0.572,0.259091,,,0.381818,0.0,0.2,0.804348,,0.243478,,,,0.452174,0.56087,0.516667,0.819048,0.814286,0.555,0.777273,0.695455,0.714286,0.469565,0.608696,0.586364,0.670588,0.486957,0.369565,0.286957,,0.426087,0.625,0.5,,0.504348,,0.191304,0.104762,0.568182,0.608696,0.121739,0.58,0.456864,0.430435,0.173913,0.391304,0.308542,0.595652,0.269231,,0.3,,0.352174,0.535714,0.3875,0.7,,0.525625,,0.634783,0.704348,,,,0.447826,0.256522,,,0.578261,,0.221739,,0.172727,0.178261,0.42381,0.186957,0.363905,,0.46087,0.547826,0.527273,,0.447826,,0.368182,
2012-02-11,0.191304,0.382609,,,,0.313043,,0.334783,0.304348,0.217391,0.259091,,0.279636,0.218182,,,0.218182,0.0,0.208696,0.343478,,0.156522,,,,0.313043,0.5,0.204167,0.221739,0.352174,0.107609,0.430435,0.152174,0.234783,0.256522,0.347826,0.331818,0.321739,0.252174,0.156522,0.113043,,0.304348,0.5,0.404348,,0.234783,,0.022727,0.009091,0.259091,0.269565,0.1,0.254545,0.217136,0.13913,0.047826,0.369565,0.328417,0.625,0.256522,,0.291304,,0.108696,0.347826,0.216667,0.366667,,0.227227,,0.273913,0.373913,,,,0.286957,0.204348,,,0.304348,,0.169565,,0.145455,0.180952,0.317391,0.134783,0.206,,0.369565,0.273913,0.391667,,0.208696,,0.254545,
2012-02-12,0.173913,0.352174,,,,0.33913,,0.308696,0.247826,0.226087,0.263636,,0.474318,0.245455,,,0.304545,0.0,0.2,0.1,,0.045455,,,,0.243478,0.447826,0.233333,0.291304,0.421739,0.168261,0.505263,0.286957,0.278261,0.182609,0.352174,0.413636,0.417391,0.290909,0.191304,0.091304,,0.330435,0.5,0.334783,,0.265217,,0.073913,0.013636,0.268182,0.230435,0.104348,0.2,0.169091,0.113043,0.026087,0.273913,0.257292,0.495652,,,0.3,,0.095652,0.265217,0.116667,0.26087,,0.212958,,0.243478,0.382609,,,,0.317391,0.178261,,,0.36087,,0.226087,,0.147826,0.130435,0.321739,0.122727,0.236955,,0.386957,0.334783,0.429167,,0.234783,,0.272727,
2012-02-13,0.365217,0.447826,,,,0.4,,0.373913,0.23913,0.208696,0.276471,,0.346773,0.263636,,,0.245455,0.0,0.225,0.217391,,0.095652,,,,0.259091,0.413043,0.175,0.278261,0.45,0.206478,0.454545,0.326087,0.326087,0.182609,0.378261,0.390476,0.390909,0.286957,0.165217,0.104545,,0.33913,0.626087,0.447826,,0.256522,,0.071429,0.031818,0.309091,0.221739,0.121739,0.231818,0.190136,0.130435,0.026087,0.295652,0.295591,0.504167,0.26,,0.3,,0.086957,0.282609,0.147826,0.252174,,0.216095,,0.318182,0.4,,,,0.4,0.104348,,,0.4,,0.256522,,0.17,0.178261,0.319048,0.147619,0.364364,,0.321739,0.434783,0.425,,0.330435,,0.28,
2012-02-14,0.36087,0.5,,,,0.386957,,0.33913,0.28,0.330435,0.342857,,0.584818,0.406667,,,0.4,0.0,0.21875,0.169565,,0.06087,,,,0.304545,0.472727,0.291667,0.595,0.659091,0.440857,0.716667,0.661905,0.468182,0.463636,0.513636,0.681818,0.745455,0.471429,0.25,0.121739,,0.36087,0.670833,0.53913,,0.490909,,0.304545,0.127273,0.590909,0.334783,0.113636,0.35,0.320273,0.240909,0.1,0.845,0.440227,0.695652,0.207143,,0.291304,,0.138095,0.418182,0.294444,0.370588,,0.265818,,0.304348,0.454545,,,,0.465217,0.152174,,,0.521739,,0.336364,,0.177273,0.191304,0.327273,0.169565,0.394409,,0.452174,0.578261,0.5,,0.373913,,0.304545,
